name,family,reward,guide,guide_type,objective,replay,beta,temp,guide_source,n_traj,delivered_frac,argmax_flip_rate,sample_flip_rate,mean_total_variation,mean_KL,mean_prior_top1_gap,flip_rate_high_gap,flip_rate_low_gap,frac_states_high_gap,n_states,n_positions_reported,deepest_position_reached,ckpt
sweep-osim-base-db-replay_off-b10,sweep,osim,base,TempGainGuide,db,off,10,0.3,ema,400,1.0,0.013418808062150268,0.011897647634052263,0.011009607778885766,0.020543882803721814,16.304541135783715,0.00015169902912621358,0.041547003637756076,0.7162492530015755,18407,,,logs/quetzal-gfn/sweep-osim-base-db-replay_off-b10/checkpoints/last.ckpt
sweep-osim-base-db-replay_on-b10,sweep,osim,base,TempGainGuide,db,on,10,0.3,ema,400,1.0,0.0324116660353877,0.021643850440993453,0.020945927271594274,0.033081969585257234,16.240151972528416,0.00015168752370117556,0.07515105740181269,0.7134354201612467,18481,,,logs/quetzal-gfn/sweep-osim-base-db-replay_on-b10/checkpoints/last.ckpt
sweep-osim-base-rtb-replay_off-b10,sweep,osim,base,TempGainGuide,rtb,off,10,0.3,ema,400,1.0,0.007516792835057042,0.012154813946049685,0.012197248849794973,0.009368489097474479,16.367019700704066,0.0,0.043189998105701836,0.7185734086789637,18758,,,logs/quetzal-gfn/sweep-osim-base-rtb-replay_off-b10/checkpoints/last.ckpt
sweep-osim-base-rtb-replay_on-b10,sweep,osim,base,TempGainGuide,rtb,on,10,0.3,ema,400,1.0,0.007269923445503112,0.012391914963925759,0.01183272159940078,0.007965513457857998,16.136546614070674,0.0,0.042686397268070574,0.7096987387784326,18157,,,logs/quetzal-gfn/sweep-osim-base-rtb-replay_on-b10/checkpoints/last.ckpt
sweep-osim-base-db-replay_off-b10,sweep,osim,base,TempGainGuide,db,off,10,1.0,ema,400,1.0,0.012046186299544799,0.009159542577994893,0.00835977221442406,0.007020350157977036,16.289158514155602,0.00038813848781245146,0.03117692907248636,0.7151104696347286,18014,,,logs/quetzal-gfn/sweep-osim-base-db-replay_off-b10/checkpoints/last.ckpt
sweep-osim-base-db-replay_on-b10,sweep,osim,base,TempGainGuide,db,on,10,1.0,ema,400,1.0,0.030032512260979777,0.0179644018295035,0.01524673431137451,0.010542880638283089,16.38085701559282,0.0003062552637623459,0.06331104994101455,0.7197332892489117,18147,,,logs/quetzal-gfn/sweep-osim-base-db-replay_on-b10/checkpoints/last.ckpt
sweep-osim-base-rtb-replay_off-b10,sweep,osim,base,TempGainGuide,rtb,off,10,1.0,ema,400,1.0,0.007413144500995795,0.011617614516485948,0.010502676536977921,0.003319707753433058,16.426690226346157,0.0,0.04187437686939183,0.722560300951538,18076,,,logs/quetzal-gfn/sweep-osim-base-rtb-replay_off-b10/checkpoints/last.ckpt
sweep-osim-base-rtb-replay_on-b10,sweep,osim,base,TempGainGuide,rtb,on,10,1.0,ema,400,1.0,0.006394572953736655,0.010342526690391459,0.009047392568020647,0.0022367628592711354,16.343653662773214,0.0,0.03665746945210879,0.7178603202846975,17984,,,logs/quetzal-gfn/sweep-osim-base-rtb-replay_on-b10/checkpoints/last.ckpt
sweep-osim-hidden-db-replay_off-b1,sweep,osim,hidden,HiddenGuide,db,off,1,0.3,ema,400,1.0,0.01702616883827877,0.007828752874192489,0.00782809706659678,0.06985388401931587,16.076136449230965,0.0006898137502874224,0.02567541674650316,0.714277893353772,18266,,,logs/quetzal-gfn/sweep-osim-hidden-db-replay_off-b1/checkpoints/last.ckpt
sweep-osim-hidden-db-replay_on-b1,sweep,osim,hidden,HiddenGuide,db,on,1,0.3,ema,400,1.0,0.018807917968964194,0.011624718977902068,0.010738513456067189,0.06967645963342403,16.116160435903268,0.0010819165378670788,0.03737964885784406,0.7095465262927017,18237,,,logs/quetzal-gfn/sweep-osim-hidden-db-replay_on-b1/checkpoints/last.ckpt
sweep-osim-hidden-revkl-replay_off-b1,sweep,osim,hidden,HiddenGuide,revkl,off,1,0.3,ema,400,1.0,0.010091092565319369,0.0020727649593628977,0.002004452364717462,0.0002531634618615302,16.118132987168316,0.0,0.007183364839319471,0.711449299078165,18333,,,logs/quetzal-gfn/sweep-osim-hidden-revkl-replay_off-b1/checkpoints/last.ckpt
sweep-osim-hidden-rtb-replay_off-b1,sweep,osim,hidden,HiddenGuide,rtb,off,1,0.3,ema,400,1.0,0.0030242479883350435,0.0035102878436031756,0.003149462299029864,0.0009075846370608082,16.418196183581806,0.0,0.012555534093104115,0.7204190743640979,18517,,,logs/quetzal-gfn/sweep-osim-hidden-rtb-replay_off-b1/checkpoints/last.ckpt
sweep-osim-hidden-rtb-replay_on-b1,sweep,osim,hidden,HiddenGuide,rtb,on,1,0.3,ema,400,1.0,0.0048272078990674715,0.00707624794295118,0.007047781990550834,0.0033644462897221435,16.085897398805855,0.0,0.024289211071361325,0.7086670323642348,18230,,,logs/quetzal-gfn/sweep-osim-hidden-rtb-replay_on-b1/checkpoints/last.ckpt
sweep-osim-hidden-db-replay_off-b1,sweep,osim,hidden,HiddenGuide,db,off,1,1.0,ema,400,1.0,0.014672441797509475,0.007038440714672442,0.006001997831801239,0.016893728066965524,16.391924919124286,0.0011377427184466019,0.02175558077941733,0.7138061721710882,18470,,,logs/quetzal-gfn/sweep-osim-hidden-db-replay_off-b1/checkpoints/last.ckpt
sweep-osim-hidden-db-replay_on-b1,sweep,osim,hidden,HiddenGuide,db,on,1,1.0,ema,400,1.0,0.016562916851934194,0.011004891062694531,0.0086151355425033,0.03634057813208334,16.632392471978378,0.0020847810979847115,0.033921840904582425,0.7198199199644286,17992,,,logs/quetzal-gfn/sweep-osim-hidden-db-replay_on-b1/checkpoints/last.ckpt
sweep-osim-hidden-revkl-replay_off-b1,sweep,osim,hidden,HiddenGuide,revkl,off,1,1.0,ema,400,1.0,0.00873726974233402,0.002838221381267739,0.0016825491445931844,8.050129278452802e-05,16.586562912494262,0.0,0.010236852669610599,0.7227447270298848,17969,,,logs/quetzal-gfn/sweep-osim-hidden-revkl-replay_off-b1/checkpoints/last.ckpt
sweep-osim-hidden-rtb-replay_off-b1,sweep,osim,hidden,HiddenGuide,rtb,off,1,1.0,ema,400,1.0,0.002739113421655766,0.005086924925932137,0.003850077531509696,0.0005421273729153276,16.262081090157423,0.0,0.017604952602050687,0.7110514841522724,17889,,,logs/quetzal-gfn/sweep-osim-hidden-rtb-replay_off-b1/checkpoints/last.ckpt
sweep-osim-hidden-rtb-replay_on-b1,sweep,osim,hidden,HiddenGuide,rtb,on,1,1.0,ema,400,1.0,0.004103069095683571,0.007713769899885114,0.006112997194456343,0.0013265181661895613,16.208611755938737,0.0,0.027047765202378667,0.7148093440560206,18279,,,logs/quetzal-gfn/sweep-osim-hidden-rtb-replay_on-b1/checkpoints/last.ckpt
sweep-osim-hidden-db-replay_off-b10,sweep,osim,hidden,HiddenGuide,db,off,10,0.3,ema,400,1.0,0.01806114677401806,0.013817865303013818,0.01429330411225004,0.09303037627478393,16.073396548549365,0.0011488090679329095,0.04488262910798122,0.7103144380372103,18382,,,logs/quetzal-gfn/sweep-osim-hidden-db-replay_off-b10/checkpoints/last.ckpt
sweep-osim-hidden-db-replay_on-b10,sweep,osim,hidden,HiddenGuide,db,on,10,0.3,ema,400,1.0,0.014727293089931683,0.014951282338447754,0.013918571102879097,0.04150951738149722,16.102342901230926,0.0006293266205160479,0.05033035367275554,0.7118378317840743,17858,,,logs/quetzal-gfn/sweep-osim-hidden-db-replay_on-b10/checkpoints/last.ckpt
sweep-osim-hidden-revkl-replay_off-b10,sweep,osim,hidden,HiddenGuide,revkl,off,10,0.3,ema,400,1.0,0.02266988692501921,0.015424305631792732,0.01548543794771136,0.0296028705013019,16.112671298323225,0.0,0.0535034272658035,0.7117136897573828,18218,,,logs/quetzal-gfn/sweep-osim-hidden-revkl-replay_off-b10/checkpoints/last.ckpt
sweep-osim-hidden-rtb-replay_off-b10,sweep,osim,hidden,HiddenGuide,rtb,off,10,0.3,ema,400,1.0,0.0056228845943880335,0.007970302434763621,0.008824648950252176,0.003961556745290142,16.219439309527615,0.0,0.02823438406497776,0.7177093569166939,18318,,,logs/quetzal-gfn/sweep-osim-hidden-rtb-replay_off-b10/checkpoints/last.ckpt
sweep-osim-hidden-rtb-replay_on-b10,sweep,osim,hidden,HiddenGuide,rtb,on,10,0.3,ema,400,1.0,0.018409586056644882,0.027342047930283223,0.02592866288864975,0.053304518815420365,16.124447448113386,0.00023034398034398035,0.09351574212893553,0.7093681917211329,18360,,,logs/quetzal-gfn/sweep-osim-hidden-rtb-replay_on-b10/checkpoints/last.ckpt
sweep-osim-hidden-db-replay_off-b10,sweep,osim,hidden,HiddenGuide,db,off,10,1.0,ema,400,1.0,0.016259708331005197,0.012851315862993798,0.011389822292517303,0.030037179410710407,16.224990087627347,0.001488911527309772,0.041082554517133954,0.7130245292507124,17897,,,logs/quetzal-gfn/sweep-osim-hidden-db-replay_off-b10/checkpoints/last.ckpt
sweep-osim-hidden-db-replay_on-b10,sweep,osim,hidden,HiddenGuide,db,on,10,1.0,ema,400,1.0,0.011625966512766312,0.012349112755187184,0.01098099201148515,0.016617827220401473,16.34597219176557,0.0008547672701841635,0.04130775254502741,0.7158591533626301,17977,,,logs/quetzal-gfn/sweep-osim-hidden-db-replay_on-b10/checkpoints/last.ckpt
sweep-osim-hidden-revkl-replay_off-b10,sweep,osim,hidden,HiddenGuide,revkl,off,10,1.0,ema,400,1.0,0.018622491522597144,0.0157318361220746,0.014002451428867805,0.007610072781880612,16.619840361223893,0.0,0.05748527320739386,0.7263327589082217,17989,,,logs/quetzal-gfn/sweep-osim-hidden-revkl-replay_off-b10/checkpoints/last.ckpt
sweep-osim-hidden-rtb-replay_off-b10,sweep,osim,hidden,HiddenGuide,rtb,off,10,1.0,ema,400,1.0,0.005693124032721645,0.006853858058810524,0.006520305275104425,0.0010272172802496139,16.46967994315472,0.0,0.02458853856831251,0.7212580145920849,18092,,,logs/quetzal-gfn/sweep-osim-hidden-rtb-replay_off-b10/checkpoints/last.ckpt
sweep-osim-hidden-rtb-replay_on-b10,sweep,osim,hidden,HiddenGuide,rtb,on,10,1.0,ema,400,1.0,0.016523833529378817,0.02554192572676861,0.023372079509806788,0.018520222777734532,16.44024311455199,0.0002352387673488591,0.0888235294117647,0.7143337254242984,17853,,,logs/quetzal-gfn/sweep-osim-hidden-rtb-replay_on-b10/checkpoints/last.ckpt
sweep-osim-hidden-db-replay_off-b100,sweep,osim,hidden,HiddenGuide,db,off,100,0.3,ema,400,1.0,0.013965873274644061,0.006575372242147592,0.005411018026868612,0.01592214819323322,16.048422032783193,0.00038284839203675346,0.021714713590415574,0.7097054667970872,18402,,,logs/quetzal-gfn/sweep-osim-hidden-db-replay_off-b100/checkpoints/last.ckpt
sweep-osim-hidden-db-replay_on-b100,sweep,osim,hidden,HiddenGuide,db,on,100,0.3,ema,400,1.0,0.004589411571873463,0.005408949352565153,0.005529138357652061,0.0070130906936025665,16.37735843543817,7.606298014756218e-05,0.01900698215671063,0.7182975468502432,18303,,,logs/quetzal-gfn/sweep-osim-hidden-db-replay_on-b100/checkpoints/last.ckpt
sweep-osim-hidden-db-replay_off-b100,sweep,osim,hidden,HiddenGuide,db,off,100,1.0,ema,400,1.0,0.01235183338872272,0.005871275063697796,0.004271318626338637,0.0022659210177810216,16.401624434253392,0.00023071598861801123,0.020392001583844785,0.7202282042760607,18054,,,logs/quetzal-gfn/sweep-osim-hidden-db-replay_off-b100/checkpoints/last.ckpt
sweep-osim-hidden-db-replay_on-b100,sweep,osim,hidden,HiddenGuide,db,on,100,1.0,ema,400,1.0,0.0043891733723482075,0.006583760058522311,0.0056271631741020905,0.004527802725692571,16.33185613498148,0.00039357682619647357,0.022103808959936848,0.7148725451578414,17771,,,logs/quetzal-gfn/sweep-osim-hidden-db-replay_on-b100/checkpoints/last.ckpt
sweep-osim-tempgain-db-replay_off-b1,sweep,osim,tempgain,TempGainGuide,db,off,1,0.3,ema,400,1.0,0.008663433771045606,0.002996785266713889,0.002586119078081862,0.006385943103519367,16.185407769288354,7.671653241273494e-05,0.010154193305754042,0.7102381082111916,18353,,,logs/quetzal-gfn/sweep-osim-tempgain-db-replay_off-b1/checkpoints/last.ckpt
sweep-osim-tempgain-db-replay_on-b1,sweep,osim,tempgain,TempGainGuide,db,on,1,0.3,ema,400,1.0,0.005101763907734057,0.003419267299864315,0.0030953349133428045,0.005723866333705963,16.535492712044167,0.0001512744875576734,0.011721752498078402,0.7175576662143827,18425,,,logs/quetzal-gfn/sweep-osim-tempgain-db-replay_on-b1/checkpoints/last.ckpt
sweep-osim-tempgain-db-replay_off-b1,sweep,osim,tempgain,TempGainGuide,db,off,1,1.0,ema,400,1.0,0.007232773851590106,0.002208480565371025,0.0021321538337785756,0.0030395606588787135,16.318726748543998,7.71188401326444e-05,0.007580174927113703,0.7159341872791519,18112,,,logs/quetzal-gfn/sweep-osim-tempgain-db-replay_off-b1/checkpoints/last.ckpt
sweep-osim-tempgain-db-replay_on-b1,sweep,osim,tempgain,TempGainGuide,db,on,1,1.0,ema,400,1.0,0.005152041216329731,0.003808030464243714,0.0025309881491392787,0.002679611836697608,16.32753351278519,7.85175879396985e-05,0.013083382151923452,0.7132217057736462,17857,,,logs/quetzal-gfn/sweep-osim-tempgain-db-replay_on-b1/checkpoints/last.ckpt
sweep-osim-tempgain-db-replay_off-b10,sweep,osim,tempgain,TempGainGuide,db,off,10,0.3,ema,400,1.0,0.017243249105303112,0.008567400498861295,0.008680045880807378,0.009065533677960915,16.234817268274156,0.0,0.030367095906207956,0.7178722481292702,18442,,,logs/quetzal-gfn/sweep-osim-tempgain-db-replay_off-b10/checkpoints/last.ckpt
sweep-osim-tempgain-db-replay_on-b10,sweep,osim,tempgain,TempGainGuide,db,on,10,0.3,ema,400,1.0,0.017450027012425717,0.008535926526202053,0.007917394705570607,0.008014346492494466,16.34150591903864,0.0,0.029975336748245113,0.7152350081037278,18510,,,logs/quetzal-gfn/sweep-osim-tempgain-db-replay_on-b10/checkpoints/last.ckpt
sweep-osim-tempgain-db-replay_off-b10,sweep,osim,tempgain,TempGainGuide,db,off,10,1.0,ema,400,1.0,0.014796547472256474,0.011097410604192354,0.008337777383629404,0.0037136996656846385,16.410955330085734,0.0,0.03905325443786982,0.7158390314987109,17842,,,logs/quetzal-gfn/sweep-osim-tempgain-db-replay_off-b10/checkpoints/last.ckpt
sweep-osim-tempgain-db-replay_on-b10,sweep,osim,tempgain,TempGainGuide,db,on,10,1.0,ema,400,1.0,0.015024671508565726,0.007096523812163885,0.0057085560124842585,0.0019287895614896835,16.267659221102885,0.0,0.024951267056530214,0.7155846315906192,18037,,,logs/quetzal-gfn/sweep-osim-tempgain-db-replay_on-b10/checkpoints/last.ckpt
sweep-peri-base-db-replay_off-b1,sweep,peri,base,TempGainGuide,db,off,1,0.3,ema,400,1.0,0.0011289715606687812,0.0008601688081285952,0.0005578693506339155,1.6729432029917814e-05,16.334285829651837,0.0,0.0030228603816361234,0.7154454061609591,18601,,,logs/quetzal-gfn/sweep-peri-base-db-replay_off-b1/checkpoints/last.ckpt
sweep-peri-base-db-replay_on-b1,sweep,peri,base,TempGainGuide,db,on,1,0.3,ema,400,1.0,0.005440457218222784,0.0012089904929383965,0.00149373509345433,0.00016774793712895052,16.271405356031345,0.0,0.004220218684059083,0.7135242072869155,18197,,,logs/quetzal-gfn/sweep-peri-base-db-replay_on-b1/checkpoints/last.ckpt
sweep-peri-base-db-replay_off-b1,sweep,peri,base,TempGainGuide,db,off,1,1.0,ema,400,1.0,0.0016046035522602777,0.00044264925579593867,0.000375147084400668,3.7224118541686635e-06,16.36103897715277,0.0,0.0015408320493066256,0.7127206329884358,18073,,,logs/quetzal-gfn/sweep-peri-base-db-replay_off-b1/checkpoints/last.ckpt
sweep-peri-base-db-replay_on-b1,sweep,peri,base,TempGainGuide,db,on,1,1.0,ema,400,1.0,0.003863774355577634,0.0024838549428713363,0.001598349323269713,7.860518726924769e-05,16.49387749279612,0.0,0.008992805755395683,0.7237953303527074,18117,,,logs/quetzal-gfn/sweep-peri-base-db-replay_on-b1/checkpoints/last.ckpt
sweep-peri-base-db-replay_off-b10,sweep,peri,base,TempGainGuide,db,off,10,0.3,ema,400,1.0,0.014922960887835363,0.0012929641202456632,0.0012764280212831927,8.839557009061722e-05,16.254720922714036,0.0,0.004516371847948814,0.7137161943756061,18562,,,logs/quetzal-gfn/sweep-peri-base-db-replay_off-b10/checkpoints/last.ckpt
sweep-peri-base-db-replay_on-b10,sweep,peri,base,TempGainGuide,db,on,10,0.3,ema,400,1.0,0.006758966532214107,0.0019077728115120462,0.0014919818004551205,0.0001432297659277669,16.377384727762475,0.0,0.006670478368591576,0.713997601657037,18346,,,logs/quetzal-gfn/sweep-peri-base-db-replay_on-b10/checkpoints/last.ckpt
sweep-peri-base-db-replay_off-b10,sweep,peri,base,TempGainGuide,db,off,10,1.0,ema,400,1.0,0.0121464135251956,0.0008207036165672703,0.0007048045300171893,1.313852953858259e-05,16.340438972177186,0.0,0.0029092319627618307,0.7178968101986103,18277,,,logs/quetzal-gfn/sweep-peri-base-db-replay_off-b10/checkpoints/last.ckpt
sweep-peri-base-db-replay_on-b10,sweep,peri,base,TempGainGuide,db,on,10,1.0,ema,400,1.0,0.004942339373970346,0.0023613399231191654,0.0014558318468643934,5.911385223215329e-05,16.435799542866455,0.0,0.008489634748272457,0.7218561230093355,18210,,,logs/quetzal-gfn/sweep-peri-base-db-replay_on-b10/checkpoints/last.ckpt
sweep-peri-hidden-db-replay_off-b1,sweep,peri,hidden,HiddenGuide,db,off,1,0.3,ema,400,1.0,0.004158116427259963,0.0009180257047197322,0.0011388751563112694,0.0001162151357699279,16.20364526101201,0.0,0.0031900919497091385,0.7122259423263851,18518,,,logs/quetzal-gfn/sweep-peri-hidden-db-replay_off-b1/checkpoints/last.ckpt
sweep-peri-hidden-db-replay_on-b1,sweep,peri,hidden,HiddenGuide,db,on,1,0.3,ema,400,1.0,0.008123036932741254,0.001191378750135384,0.001440321281535323,0.0006008197289796883,16.510101487857863,0.0,0.004242190512919399,0.719159536445359,18466,,,logs/quetzal-gfn/sweep-peri-hidden-db-replay_on-b1/checkpoints/last.ckpt
sweep-peri-hidden-db-replay_off-b1,sweep,peri,hidden,HiddenGuide,db,off,1,1.0,ema,400,1.0,0.0037725381414701804,0.001664355062413315,0.001053132185023443,0.00015123255110252487,16.291851491306428,0.0,0.00580046403712297,0.7130651872399445,18025,,,logs/quetzal-gfn/sweep-peri-hidden-db-replay_off-b1/checkpoints/last.ckpt
sweep-peri-hidden-db-replay_on-b1,sweep,peri,hidden,HiddenGuide,db,on,1,1.0,ema,400,1.0,0.008171660459169493,0.001389738173328145,0.001117235145901043,0.00012689417375489769,16.28533281223128,0.0,0.0049261083743842365,0.7178831508143866,17989,,,logs/quetzal-gfn/sweep-peri-hidden-db-replay_on-b1/checkpoints/last.ckpt
sweep-peri-hidden-db-replay_off-b10,sweep,peri,hidden,HiddenGuide,db,off,10,0.3,ema,400,1.0,0.022241370025311003,0.0037697237331035596,0.0028561972698070513,0.00046531494492121087,16.17895707694296,0.0,0.013232514177693762,0.7151165921697453,18569,,,logs/quetzal-gfn/sweep-peri-hidden-db-replay_off-b10/checkpoints/last.ckpt
sweep-peri-hidden-db-replay_on-b10,sweep,peri,hidden,HiddenGuide,db,on,10,0.3,ema,400,1.0,0.014693877551020407,0.0029387755102040815,0.00268268496740781,0.00045956061022928054,16.078230305418675,0.0,0.009975983742841308,0.7054149659863945,18375,,,logs/quetzal-gfn/sweep-peri-hidden-db-replay_on-b10/checkpoints/last.ckpt
sweep-peri-hidden-db-replay_off-b10,sweep,peri,hidden,HiddenGuide,db,off,10,1.0,ema,400,1.0,0.01729664014146773,0.0025972590627763043,0.0019048828777061119,0.00013100733079092074,16.409557720288884,0.0,0.009204857030943987,0.7178381962864722,18096,,,logs/quetzal-gfn/sweep-peri-hidden-db-replay_off-b10/checkpoints/last.ckpt
sweep-peri-hidden-db-replay_on-b10,sweep,peri,hidden,HiddenGuide,db,on,10,1.0,ema,400,1.0,0.011535048802129548,0.003826530612244898,0.002176344916556596,0.00039011129400568477,16.34809119191546,0.0,0.013606783671859593,0.7187777284826974,18032,,,logs/quetzal-gfn/sweep-peri-hidden-db-replay_on-b10/checkpoints/last.ckpt
sweep-peri-tempgain-db-replay_off-b1,sweep,peri,tempgain,TempGainGuide,db,off,1,0.3,ema,400,1.0,0.005294683923414269,0.0010696331158412664,0.0011541847879054706,7.3602272776998e-05,16.24715772599814,0.0,0.0037376191366099796,0.7138196598566692,18698,,,logs/quetzal-gfn/sweep-peri-tempgain-db-replay_off-b1/checkpoints/last.ckpt
sweep-peri-tempgain-db-replay_on-b1,sweep,peri,tempgain,TempGainGuide,db,on,1,0.3,ema,400,1.0,0.009901540857762696,0.0010569060466151194,0.0014135153363710696,0.00010053599316361378,16.10715283932155,0.0,0.0036363636363636364,0.7093508371808422,17977,,,logs/quetzal-gfn/sweep-peri-tempgain-db-replay_on-b1/checkpoints/last.ckpt
sweep-peri-tempgain-db-replay_off-b1,sweep,peri,tempgain,TempGainGuide,db,off,1,1.0,ema,400,1.0,0.004534775719827351,0.0010380811888761406,0.0008854871069729787,2.3134681081028912e-05,16.307852542837388,0.0,0.0036850271528316523,0.7182975468502432,18303,,,logs/quetzal-gfn/sweep-peri-tempgain-db-replay_off-b1/checkpoints/last.ckpt
sweep-peri-tempgain-db-replay_on-b1,sweep,peri,tempgain,TempGainGuide,db,on,1,1.0,ema,400,1.0,0.006681142475363287,0.001892990368019598,0.000849175196670978,1.9957426196214895e-05,16.366941752024132,0.0,0.006748709805478364,0.7195033684093314,17961,,,logs/quetzal-gfn/sweep-peri-tempgain-db-replay_on-b1/checkpoints/last.ckpt
sweep-peri-tempgain-db-replay_off-b10,sweep,peri,tempgain,TempGainGuide,db,off,10,0.3,ema,400,1.0,0.019705770587915967,0.0028771510775745072,0.002450351047938114,0.00029053388364766886,16.2668808416049,0.0,0.010101010101010102,0.7151620433201238,18421,,,logs/quetzal-gfn/sweep-peri-tempgain-db-replay_off-b10/checkpoints/last.ckpt
sweep-peri-tempgain-db-replay_on-b10,sweep,peri,tempgain,TempGainGuide,db,on,10,0.3,ema,400,1.0,0.013547932585487454,0.0022218609440199425,0.0016822392173481855,0.00013818563177060605,16.212774197092575,0.0,0.00779467680608365,0.714951498401344,18453,,,logs/quetzal-gfn/sweep-peri-tempgain-db-replay_on-b10/checkpoints/last.ckpt
sweep-peri-tempgain-db-replay_off-b10,sweep,peri,tempgain,TempGainGuide,db,off,10,1.0,ema,400,1.0,0.01609513274336283,0.0025995575221238938,0.001669379939963241,7.040853779982176e-05,16.41082601631637,0.0,0.009183274716686205,0.716924778761062,18080,,,logs/quetzal-gfn/sweep-peri-tempgain-db-replay_off-b10/checkpoints/last.ckpt
sweep-peri-tempgain-db-replay_on-b10,sweep,peri,tempgain,TempGainGuide,db,on,10,1.0,ema,400,1.0,0.011300369329143928,0.0019293313488782317,0.0012126876084234707,3.409272056444046e-05,16.37591686514784,0.0,0.006841282251759187,0.7179868805468276,18141,,,logs/quetzal-gfn/sweep-peri-tempgain-db-replay_on-b10/checkpoints/last.ckpt
