name,seed,family,reward,guide,objective,replay,beta,base_atom_stability,base_log_reward_mean,base_log_reward_top1,base_log_reward_top10,base_log_reward_top100,base_mol_stability,base_n_valid_smiles,base_parse_rate,base_reused_from,base_reward_mean,base_reward_top1,base_reward_top10,base_reward_top100,base_uniqueness,fcd_base_vs_ref,fcd_guided_vs_base,fcd_guided_vs_ref,guided_atom_stability,guided_log_reward_mean,guided_log_reward_top1,guided_log_reward_top10,guided_log_reward_top100,guided_mol_stability,guided_n_valid_smiles,guided_parse_rate,guided_reward_mean,guided_reward_top1,guided_reward_top10,guided_reward_top100,guided_uniqueness,mean_delta,n_components,reward_mean_delta,reward_top100_delta,reward_top10_delta,reward_top1_delta,top100_delta,top10_delta,top1_delta,wass_MW_base_vs_ref,wass_MW_guided_vs_ref,wass_TPSA_base_vs_ref,wass_TPSA_guided_vs_ref,wass_logP_base_vs_ref,wass_logP_guided_vs_ref,wass_n_heavy_base_vs_ref,wass_n_heavy_guided_vs_ref,wass_n_rings_base_vs_ref,wass_n_rings_guided_vs_ref
sweep-peri-hidden-db-replay_off-b10,100,sweep,peri,hidden,db,off,10,0.8524100641490594,-2.585895293954861,-0.7393338680267334,-0.7876028180122375,-0.9091819930076599,0.0244,4673,,dumps/_base/peri/seed100,,,,,0.99700406591055,4.144421280014981,0.047804109691398367,4.161665326903531,0.8533027488365958,-2.5813845990814714,-0.7393338680267334,-0.7876028180122375,-0.9089116340875626,0.0256,4680,0.936,0.14619888784178878,0.4774318422338715,0.45506998839367824,0.4036191166282166,0.9976495726495727,0.004510694873389731,,,,,,0.0002703589200973022,0.0,0.0,14.531700820158363,15.15043914529915,3.5680180530708334,3.383509931623932,0.35281490813909705,0.373522304905983,1.193341536486197,1.1992735042735037,0.1916588487053284,0.1933094017094017
sweep-peri-hidden-db-replay_off-b10,42,sweep,peri,hidden,db,off,10,0.8526116757267785,-2.5471354286779055,-0.7408022880554199,-0.8178182661533355,-0.920893207192421,0.0232,4620,,dumps/_base/peri/seed42,,,,,0.9987012987012988,4.306199151562396,0.0490142626813963,4.306943774776144,0.8529574324356243,-2.5296763914023566,-0.7305089831352234,-0.8095708012580871,-0.9163900285959243,0.0236,4627,0.9254,0.14799973170397926,0.48166376895353946,0.4454746184752147,0.4004534614514206,0.9982710179381888,0.017459037275548983,,,,,,0.0045031785964966264,0.008247464895248413,0.010293304920196533,14.988010878787884,16.053386669418632,4.436697826839828,4.313325351631736,0.3399854235757577,0.3493476970922846,1.2410277056277048,1.2628435271234053,0.223909090909091,0.23175729414307333
sweep-peri-hidden-db-replay_on-b1,0,sweep,peri,hidden,db,on,1,0.8544708614082822,-2.5867711941221363,-0.7142473459243774,-0.7965441644191742,-0.9132395958900452,0.027,4641,,dumps/_base/peri/seed0,,,,,0.9976298211592329,4.427940043898772,0.026125464095798634,4.427120293362464,0.8548474660215443,-2.5971352074772556,-0.7142473459243774,-0.787129145860672,-0.9121643453836441,0.028,4652,0.9304,0.14524539581742915,0.4895604428285758,0.45564780505190255,0.40223116592153724,0.9976354256233878,-0.010364013355119273,,,,,,0.0010752505064011153,0.009415018558502242,0.0,17.336867902219353,18.204683657953577,4.483138573152338,4.436033745485812,0.3454792781913382,0.3469348848753226,1.35384421460892,1.3997814273430778,0.202071924154277,0.20499518486672405
sweep-peri-hidden-db-replay_on-b1,100,sweep,peri,hidden,db,on,1,0.8524100641490594,-2.585895293954861,-0.7393338680267334,-0.7876028180122375,-0.9091819930076599,0.0244,4673,,dumps/_base/peri/seed100,,,,,0.99700406591055,4.144421280014981,0.02587600479822072,4.187931388140711,0.8522006942610271,-2.593458285031921,-0.7393338680267334,-0.7876028180122375,-0.9099934542179108,0.0242,4684,0.9368,0.14500076905000273,0.4774318422338715,0.45506998839367824,0.4032074054299721,0.9970111016225448,-0.007562991077060044,,,,,,-0.0008114612102508856,0.0,0.0,14.531700820158363,14.250408989410762,3.5680180530708334,3.4006410538001717,0.35281490813909705,0.3540015887634502,1.193341536486197,1.1727967549103324,0.1916588487053284,0.18683911187019647
sweep-peri-hidden-db-replay_on-b1,42,sweep,peri,hidden,db,on,1,0.8526116757267785,-2.5471354286779055,-0.7408022880554199,-0.8178182661533355,-0.920893207192421,0.0232,4620,,dumps/_base/peri/seed42,,,,,0.9987012987012988,4.306199151562396,0.02574159211104643,4.397820379319981,0.8522453149684511,-2.5432636656520997,-0.7305089831352234,-0.8111093819141388,-0.9201931256055832,0.0228,4626,0.9252,0.14698544632702015,0.48166376895353946,0.4448134925241149,0.39893796876925164,0.9989191526156507,0.00387176302580583,,,,,,0.0007000815868377641,0.0067088842391966885,0.010293304920196533,14.988010878787884,15.427593267185479,4.436697826839828,4.450098292261137,0.3399854235757577,0.3443788244885431,1.2410277056277048,1.2588533506268909,0.223909090909091,0.22727150886294856
sweep-peri-hidden-db-replay_on-b10,0,sweep,peri,hidden,db,on,10,0.8544708614082822,-2.5867711941221363,-0.7142473459243774,-0.7965441644191742,-0.9132395958900452,0.027,4641,,dumps/_base/peri/seed0,,,,,0.9976298211592329,4.427940043898772,0.0606304549277894,4.376672313511534,0.8553190884405966,-2.595678019018909,-0.7192400693893433,-0.7900593340396881,-0.9097194129228592,0.0282,4653,0.9306,0.14557501549867174,0.4871222944830743,0.45417233817942604,0.40316636643860604,0.9980657640232108,-0.008906824896772747,,,,,,0.0035201829671860363,0.006484830379486106,-0.00499272346496582,17.336867902219353,17.845314218052874,4.483138573152338,4.132365740382548,0.3454792781913382,0.3518524055804859,1.35384421460892,1.335762174940898,0.202071924154277,0.20221341070277227
sweep-peri-hidden-db-replay_on-b10,100,sweep,peri,hidden,db,on,10,0.8524100641490594,-2.585895293954861,-0.7393338680267334,-0.7876028180122375,-0.9091819930076599,0.0244,4673,,dumps/_base/peri/seed100,,,,,0.99700406591055,4.144421280014981,0.0578446131116408,4.046324287860443,0.8540898314014752,-2.5799855737258213,-0.7393338680267334,-0.7876028180122375,-0.9092985904216766,0.0248,4691,0.9382,0.1462003932032182,0.4774318422338715,0.45506998839367824,0.4034745913472205,0.9974419100405031,0.005909720229039905,,,,,,-0.00011659741401670587,0.0,0.0,14.531700820158363,15.044018030228106,3.5680180530708334,3.3461976879130253,0.35281490813909705,0.3617075034615222,1.193341536486197,1.170139458537625,0.1916588487053284,0.18700076742698793
sweep-peri-hidden-db-replay_on-b10,42,sweep,peri,hidden,db,on,10,0.8526116757267785,-2.5471354286779055,-0.7408022880554199,-0.8178182661533355,-0.920893207192421,0.0232,4620,,dumps/_base/peri/seed42,,,,,0.9987012987012988,4.306199151562396,0.06246888104884363,4.345626415643139,0.8534832776235529,-2.536540861017994,-0.7305089831352234,-0.8095708012580871,-0.9159093064069748,0.0228,4629,0.9258,0.14785796524717826,0.48166376895353946,0.4454746184752147,0.40064892825028847,0.9982717649600346,0.010594567659911736,,,,,,0.004983900785446194,0.008247464895248413,0.010293304920196533,14.988010878787884,16.31925025824153,4.436697826839828,4.3254971730395395,0.3399854235757577,0.345063513256859,1.2410277056277048,1.2613427090084246,0.223909090909091,0.23121775761503577
sweep-peri-tempgain-db-replay_off-b1,0,sweep,peri,tempgain,db,off,1,0.8544708614082822,-2.5867711941221363,-0.7142473459243774,-0.7965441644191742,-0.9132395958900452,0.027,4641,,dumps/_base/peri/seed0,,,,,0.9976298211592329,4.427940043898772,0.022351838755213294,4.375668451307732,0.8549893168973048,-2.5908907029275388,-0.7142473459243774,-0.7833994865417481,-0.9089857393503189,0.0268,4642,0.9284,0.14583249198050632,0.4895604428285758,0.4572977793417473,0.40352620408712264,0.997845756139595,-0.004119508805402461,,,,,,0.0042538565397263195,0.013144677877426125,0.0,17.336867902219353,17.386272639982767,4.483138573152338,4.321275897457992,0.3454792781913382,0.33847650913140903,1.35384421460892,1.3344074967686335,0.202071924154277,0.19907065919862135
sweep-peri-tempgain-db-replay_off-b1,100,sweep,peri,tempgain,db,off,1,0.8524100641490594,-2.585895293954861,-0.7393338680267334,-0.7876028180122375,-0.9091819930076599,0.0244,4673,,dumps/_base/peri/seed100,,,,,0.99700406591055,4.144421280014981,0.02189457491954272,4.115015862926413,0.8524236848668515,-2.5827403143845995,-0.7393338680267334,-0.7876028180122375,-0.908762976527214,0.0254,4670,0.934,0.14625800689880394,0.4774318422338715,0.45506998839367824,0.40368622763456663,0.9974304068522484,0.0031549795702616734,,,,,,0.00041901648044584405,0.0,0.0,14.531700820158363,14.625649800856538,3.5680180530708334,3.4473572462526776,0.35281490813909705,0.3557281380428267,1.193341536486197,1.1866531049250528,0.1916588487053284,0.19336659528907935
sweep-peri-tempgain-db-replay_off-b1,42,sweep,peri,tempgain,db,off,1,0.8526116757267785,-2.5471354286779055,-0.7408022880554199,-0.8178182661533355,-0.920893207192421,0.0232,4620,,dumps/_base/peri/seed42,,,,,0.9987012987012988,4.306199151562396,0.026202212636391664,4.345569781690827,0.8529109411398553,-2.5451692829963606,-0.7305089831352234,-0.8053930938243866,-0.9162166148424149,0.0234,4622,0.9244,0.14752471971909376,0.48166376895353946,0.4472893965488412,0.4005497709443903,0.9982691475551709,0.001966145681544962,,,,,,0.004676592350006059,0.012425172328948908,0.010293304920196533,14.988010878787884,15.247056017048907,4.436697826839828,4.361576319342275,0.3399854235757577,0.34484515029597584,1.2410277056277048,1.226917957594115,0.223909090909091,0.22442120294244922
sweep-peri-tempgain-db-replay_off-b10,0,sweep,peri,tempgain,db,off,10,0.8544708614082822,-2.5867711941221363,-0.7142473459243774,-0.7965441644191742,-0.9132395958900452,0.027,4641,,dumps/_base/peri/seed0,,,,,0.9976298211592329,4.427940043898772,0.04177361066871299,4.387600246518872,0.8552691454466165,-2.5896212741610616,-0.7192400693893433,-0.7900593340396881,-0.9107282775640487,0.0266,4642,0.9284,0.14555189731529983,0.4871222944830743,0.45417233817942604,0.4027685711734794,0.9976303317535545,-0.0028500800389252845,,,,,,0.002511318325996492,0.006484830379486106,-0.00499272346496582,17.336867902219353,17.858902980353296,4.483138573152338,4.2755779500215425,0.3454792781913382,0.341820693279621,1.35384421460892,1.356165359758724,0.202071924154277,0.20639508832399833
sweep-peri-tempgain-db-replay_off-b10,100,sweep,peri,tempgain,db,off,10,0.8524100641490594,-2.585895293954861,-0.7393338680267334,-0.7876028180122375,-0.9091819930076599,0.0244,4673,,dumps/_base/peri/seed100,,,,,0.99700406591055,4.144421280014981,0.039243225981280716,4.112912948580089,0.852970250423649,-2.585539500429043,-0.7393338680267334,-0.7876028180122375,-0.9093115323781967,0.025,4671,0.9342,0.1460826865372709,0.4774318422338715,0.45506998839367824,0.40347236292734684,0.9976450438878185,0.00035579352581827095,,,,,,-0.00012953937053683529,0.0,0.0,14.531700820158363,15.04888862885892,3.5680180530708334,3.5402463707985445,0.35281490813909705,0.3537632590789982,1.193341536486197,1.2088621280239775,0.1916588487053284,0.19265437807749963
sweep-peri-tempgain-db-replay_off-b10,42,sweep,peri,tempgain,db,off,10,0.8526116757267785,-2.5471354286779055,-0.7408022880554199,-0.8178182661533355,-0.920893207192421,0.0232,4620,,dumps/_base/peri/seed42,,,,,0.9987012987012988,4.306199151562396,0.04245053711443347,4.333975319442473,0.8530400388461193,-2.536302990846791,-0.7305089831352234,-0.8053930938243866,-0.9145827275514603,0.0232,4618,0.9236,0.14795793551483938,0.48166376895353946,0.4472893965488412,0.401195088826371,0.9982676483326115,0.01083243783111465,,,,,,0.006310479640960653,0.012425172328948908,0.010293304920196533,14.988010878787884,15.362366131918588,4.436697826839828,4.412143089649198,0.3399854235757577,0.3377070914291902,1.2410277056277048,1.2226249458640097,0.223909090909091,0.22368254655695105
sweep-peri-tempgain-db-replay_on-b1,0,sweep,peri,tempgain,db,on,1,0.8544708614082822,-2.5867711941221363,-0.7142473459243774,-0.7965441644191742,-0.9132395958900452,0.027,4641,,dumps/_base/peri/seed0,,,,,0.9976298211592329,4.427940043898772,0.022338576835124968,4.372954626626523,0.8550040521519059,-2.592883234381162,-0.7142473459243774,-0.787129145860672,-0.910636465549469,0.0274,4640,0.928,0.14563966147649615,0.4895604428285758,0.45564780505190255,0.4028404739134412,0.9978448275862069,-0.006112040259025786,,,,,,0.002603130340576243,0.009415018558502242,0.0,17.336867902219353,17.413389698275864,4.483138573152338,4.3351788448275865,0.3454792781913382,0.34116952998275885,1.35384421460892,1.344877586206896,0.202071924154277,0.20175000000000012
sweep-peri-tempgain-db-replay_on-b1,100,sweep,peri,tempgain,db,on,1,0.8524100641490594,-2.585895293954861,-0.7393338680267334,-0.7876028180122375,-0.9091819930076599,0.0244,4673,,dumps/_base/peri/seed100,,,,,0.99700406591055,4.144421280014981,0.02192110930698732,4.142349572366911,0.8525798294397694,-2.5778389331104923,-0.7393338680267334,-0.7876028180122375,-0.9085779798030853,0.025,4670,0.934,0.14638721539471095,0.4774318422338715,0.45506998839367824,0.4037563018435484,0.9972162740899357,0.008056360844368893,,,,,,0.0006040132045745938,0.0,0.0,14.531700820158363,14.678295943897224,3.5680180530708334,3.468313511777303,0.35281490813909705,0.3529780134518203,1.193341536486197,1.1983190578158454,0.1916588487053284,0.19400899357601714
sweep-peri-tempgain-db-replay_on-b1,42,sweep,peri,tempgain,db,on,1,0.8526116757267785,-2.5471354286779055,-0.7408022880554199,-0.8178182661533355,-0.920893207192421,0.0232,4620,,dumps/_base/peri/seed42,,,,,0.9987012987012988,4.306199151562396,0.022814554980499224,4.357414945119061,0.8528436611282206,-2.5464022528367267,-0.7305089831352234,-0.8053930938243866,-0.9151095300912857,0.0232,4624,0.9248,0.14757527171298798,0.48166376895353946,0.4472893965488412,0.4009906382019333,0.9984861591695502,0.0007331758411788236,,,,,,0.005783677101135254,0.012425172328948908,0.010293304920196533,14.988010878787884,15.14484645778547,4.436697826839828,4.4230501211072735,0.3399854235757577,0.3474523707543255,1.2410277056277048,1.2251128027681655,0.223909090909091,0.22366816608996543
sweep-peri-tempgain-db-replay_on-b10,0,sweep,peri,tempgain,db,on,10,0.8544708614082822,-2.5867711941221363,-0.7142473459243774,-0.7965441644191742,-0.9132395958900452,0.027,4641,,dumps/_base/peri/seed0,,,,,0.9976298211592329,4.427940043898772,0.027518966277142454,4.394175757983618,0.8550721889901125,-2.588814734090617,-0.7192400693893433,-0.7954010963439941,-0.9108501768112183,0.027,4644,0.9288,0.14559964590173724,0.4871222944830743,0.4517611522618069,0.4026999469074337,0.9976313522825151,-0.002043539968480612,,,,,,0.0023894190788269487,0.0011430680751800537,-0.00499272346496582,17.336867902219353,17.65981045598622,4.483138573152338,4.449824701119725,0.3454792781913382,0.3384528763600346,1.35384421460892,1.3605527993109385,0.202071924154277,0.20393023255813958
sweep-peri-tempgain-db-replay_on-b10,100,sweep,peri,tempgain,db,on,10,0.8524100641490594,-2.585895293954861,-0.7393338680267334,-0.7876028180122375,-0.9091819930076599,0.0244,4673,,dumps/_base/peri/seed100,,,,,0.99700406591055,4.144421280014981,0.028074684230887215,4.124552803108344,0.8527908258696154,-2.5790562031995803,-0.7393338680267334,-0.7876028180122375,-0.9085779798030853,0.0254,4675,0.935,0.14647031281093395,0.4774318422338715,0.45506998839367824,0.4037563018435484,0.9974331550802139,0.0068390907552808855,,,,,,0.0006040132045745938,0.0,0.0,14.531700820158363,14.896950561497329,3.5680180530708334,3.504687005347595,0.35281490813909705,0.35077279410695206,1.193341536486197,1.2127005347593576,0.1916588487053284,0.19537005347593595
sweep-peri-tempgain-db-replay_on-b10,42,sweep,peri,tempgain,db,on,10,0.8526116757267785,-2.5471354286779055,-0.7408022880554199,-0.8178182661533355,-0.920893207192421,0.0232,4620,,dumps/_base/peri/seed42,,,,,0.9987012987012988,4.306199151562396,0.030324653583448935,4.353047152020224,0.8530977791821316,-2.5408623023682484,-0.7305089831352234,-0.8053930938243866,-0.9156520766019821,0.0232,4619,0.9238,0.14775604027904027,0.48166376895353946,0.4472893965488412,0.40076851126803265,0.9982680233816843,0.006273126309657151,,,,,,0.005241130590438847,0.012425172328948908,0.010293304920196533,14.988010878787884,15.238005498895873,4.436697826839828,4.437230971638889,0.3399854235757577,0.341060136526954,1.2410277056277048,1.2314286642130328,0.223909090909091,0.22392825286858636
compose-osimertinib-harmonic-k4-b10,42,compose,osimertinib,harmonic,compose,off,10,0.8666299529643305,-2.906547252574743,-0.20984093317794597,-0.23031884863793936,-0.2795181499642642,0.0238,4708,0.9416,,0.21077564718755606,0.8107131932855486,0.7943712869851101,0.7563482230943608,0.9991503823279524,2.7445466605411184,1.1345093944434836,3.6065289107691285,0.8690040993061348,-2.7350772717251357,-0.2107231417298218,-0.2271793122325209,-0.271938273486142,0.0192,4775,0.955,0.2289101229933576,0.8099982905663268,0.7968082038694454,0.7621040115794625,0.9981151832460733,0.1714699808496074,4,0.018134475805801548,0.0057557884851017205,0.0024369168843353384,-0.0007149027192218105,0.007579876478122194,0.003139536405418447,-0.0008822085518758183,7.88221610994053,4.0695570670156975,1.499683271028038,1.805705015706805,0.22855294020220912,0.24477268095287968,0.4540334749362785,0.18453717277486906,0.1679933729821581,0.22972879581151862
compose-osimertinib-linear-k4-b10,42,compose,osimertinib,linear,compose,off,10,0.8666299529643305,-2.906547252574743,-0.20984093317794597,-0.23031884863793936,-0.2795181499642642,0.0238,4708,0.9416,,0.21077564718755606,0.8107131932855486,0.7943712869851101,0.7563482230943608,0.9991503823279524,2.7445466605411184,0.7498799719727032,3.297802088281756,0.8655786714160446,-2.8312957077505736,-0.21385496909708393,-0.22447994756576173,-0.27765246209394556,0.0222,4740,0.948,0.22087536535339614,0.8074654839792076,0.7989632147226557,0.7577813991439117,0.9983122362869198,0.07525154482416951,4,0.010099718165840071,0.001433176049550955,0.004591927737545687,-0.0032477093063409956,0.0018656878703186552,0.0058389010721776324,-0.004014035919137959,7.88221610994053,8.852256380590719,1.499683271028038,1.3377432489451477,0.22855294020220912,0.2946899511983124,0.4540334749362785,0.5383029535864975,0.1679933729821581,0.21135949367088624
compose-osimertinib-product-k4-b10,42,compose,osimertinib,product,compose,off,10,0.8659020951246152,-2.9245535499957676,-0.2290726829685388,-0.2391704377301879,-0.2822102781873759,0.0216,4736,0.9472,,0.2121618228533045,0.7952707287670506,0.7872980936015275,0.7542856683625081,0.9989442567567568,2.702622120395148,0.7461651699407099,3.1495205047339,0.8646490961326369,-2.8344555556928297,-0.2118612125580139,-0.2208937235866078,-0.2725467149451262,0.0186,4740,0.948,0.2227123118631103,0.809076979499013,0.8018186436171965,0.7616460674022052,0.9985232067510549,0.09009799430293786,4,0.010550489009805791,0.007360399039697096,0.014520550015668987,0.0138062507319624,0.009663563242249651,0.01827671414358009,0.0172114704105249,7.816791753378382,7.706939870886076,1.7478662094594593,1.4046251898734177,0.24079551808783795,0.28422988279324907,0.44855844594594546,0.4824261603375525,0.19038851351351355,0.19680253164556988
compose-osimertinib-harmonic-k3-b10,42,compose,osimertinib,harmonic,compose,off,10,0.8664679206877451,-2.955624255416007,-0.1905978981837323,-0.21832460566646442,-0.27200867779707594,0.0218,4700,0.94,,0.21104308020058452,0.8264648443613034,0.8039471549436188,0.7620998018066107,0.9987234042553191,2.6848679968839093,1.0147942109733066,3.463274081744686,0.8668637865753315,-2.7993370400846427,-0.20764932680748618,-0.23314051504591166,-0.27669485026711216,0.018,4707,0.9414,0.22138303441540566,0.8124919058915581,0.7921158241644076,0.7584657039403608,0.9987253027405991,0.15628721533136414,3,0.010339954214821145,-0.003634097866249908,-0.011831330779211169,-0.013972938469745344,-0.004686172470036221,-0.01481590937944724,-0.01705142862375389,7.652701425531917,5.427515418270654,1.5174134042553211,1.3362441261950297,0.23982711170212775,0.2254316996732527,0.44071063829787227,0.24565323985553358,0.17682978723404244,0.2111708094327599
compose-osimertinib-linear-k3-b10,42,compose,osimertinib,linear,compose,off,10,0.866447830122473,-2.9204964253943233,-0.21015354734276329,-0.23510191562465454,-0.277977893698672,0.0228,4727,0.9454,,0.21444479721024864,0.8104597924681294,0.7905400958105536,0.7575231550317532,0.998942246668077,2.7663200469229565,0.7293256180781214,3.283182315931427,0.8651647734478323,-2.82104549726941,-0.21385496909708393,-0.2291666658716242,-0.27685517665871884,0.0212,4738,0.9476,0.22646742035061235,0.8074654839792076,0.7952337812419105,0.7583702665682566,0.9987336428872943,0.09945092812491341,3,0.012022623140363703,0.0008471115365034088,0.004693685431356842,-0.002994308488921793,0.0011227170399531472,0.005935249753030336,-0.003701421754320644,8.098849044510263,7.876536718699874,1.4630135642056286,1.5836936082735327,0.23333685676285182,0.3264862351008866,0.4686753120372326,0.4861993246095396,0.19006189972498402,0.2087268045588858
compose-osimertinib-product-k3-b10,42,compose,osimertinib,product,compose,off,10,0.8644649020831182,-2.963259513653934,-0.20906200605015463,-0.23030027142040246,-0.2809543206068777,0.021,4693,0.9386,,0.21020888107170363,0.8113449257895087,0.7943456549065177,0.7552675483068333,0.9987215001065417,2.6794324122242443,0.8771444069082293,3.4845682017189574,0.8612577211623564,-2.95306762241783,-0.21886718433847507,-0.2315957706840448,-0.27677174224954515,0.0242,4726,0.9452,0.21496709377299122,0.8034284189446517,0.7932967482254604,0.7583922954175836,0.9966144731273805,0.010191891236103867,3,0.004758212701287595,0.003124747110750281,-0.0010489066810572822,-0.007916506844857008,0.004182578357332545,-0.0012954992636423357,-0.009805178288320449,6.50592658372043,13.25495948870081,1.6782094979757085,2.1867801718154865,0.20873014388706598,0.3299894184435042,0.33532073300660514,0.8813439695302577,0.1613283187726402,0.2144882776132039
